Year;Location_Code;District;Municipality;Parish;Sex;Age;Population;Notes;Population_corrected
2021;182323;Viseu;Viseu;Rio de Loba;M;0 - 14 year old;621;;621
2021;150806;Setúbal;Palmela;União das freguesias de Poceirão e Marateca;F;25 - 64 year old;2159;;2159
2021;182407;Viseu;Vouzela;Fornelo do Monte;M;65 and older;31;;31
2021;181920;Viseu;Tabuaço;União das freguesias de Pinheiros e Vale de Figueira;M;0 - 14 year old;7;;7
2021;20702;Beja;Cuba;Faro do Alentejo;M;0 - 14 year old;39;;39
2021;170407;Vila Real;Mesão Frio;Vila Marim;F;15 - 24 year old;42;;42
2021;90603;Guarda;Gouveia;Cativelos;M;25 - 64 year old;114;;114
2021;130913;Porto;Paços de Ferreira;Penamaior;F;65 and older;349;;349
2021;121413;Portalegre;Portalegre;União das freguesias de Ribeira de Nisa e Carreiras;F;15 - 24 year old;72;;72
2021;160109;Viana do Castelo;Arcos de Valdevez;Couto;M;0 - 14 year old;27;;27
2021;120801;Portalegre;Fronteira;Cabeço de Vide;M;25 - 64 year old;208;;208
2021;100938;Leiria;Leiria;União das freguesias de Santa Catarina da Serra e Chainça;F;65 and older;627;;627
2021;40253;Bragança;Bragança;União das freguesias de Parada e Faílde;M;0 - 14 year old;15;;15
2021;30813;Braga;Guimarães;Creixomil;M;0 - 14 year old;614;;614
2021;21402;Beja;Vidigueira;Selmes;F;15 - 24 year old;30;;30
2021;61207;Coimbra;Pampilhosa da Serra;Pessegueiro;F;15 - 24 year old;4;;4
2021;61619;Coimbra;Tábua;União das freguesias de Pinheiro de Coja e Meda de Mouros;M;25 - 64 year old;99;;99
2021;50805;Castelo Branco;Proença-a-Nova;São Pedro do Esteval;M;25 - 64 year old;98;;98
2021;50435;Castelo Branco;Fundão;União das freguesias de Póvoa de Atalaia e Atalaia do Campo;F;65 and older;251;;251
2021;60520;Coimbra;Figueira da Foz;Buarcos e São Julião;M;15 - 24 year old;852;;852
2021;110654;Lisboa;Lisboa;Alvalade;F;15 - 24 year old;1678;;1678
2021;91029;Guarda;Pinhel;Alverca da Beira/Bouça Cova;F;25 - 64 year old;79;;79
2021;182410;Viseu;Vouzela;São Miguel do Mato;M;25 - 64 year old;198;;198
2021;130908;Porto;Paços de Ferreira;Freamunde;F;65 and older;717;;717
2021;121301;Portalegre;Ponte de Sor;Galveias;F;0 - 14 year old;46;;46
2021;131617;Porto;Vila do Conde;Modivas;M;25 - 64 year old;448;;448
2021;90729;Guarda;Guarda;Pega;F;65 and older;45;;45
2021;21401;Beja;Vidigueira;Pedrógão;M;65 and older;119;;119
2021;131419;Porto;Santo Tirso;Roriz;F;15 - 24 year old;163;;163
2021;61509;Coimbra;Soure;Soure;M;0 - 14 year old;439;;439
2021;60512;Coimbra;Figueira da Foz;Tavarede;F;25 - 64 year old;2963;;2963
2021;40213;Bragança;Bragança;Espinhosela;F;25 - 64 year old;43;;43
2021;90105;Guarda;Aguiar da Beira;Dornelas;F;0 - 14 year old;18;;18
2021;130103;Porto;Amarante;Ansiães;M;0 - 14 year old;17;;17
2021;110306;Lisboa;Azambuja;Vale do Paraíso;F;65 and older;175;;175
2021;40903;Bragança;Torre de Moncorvo;Cabeça Boa;M;65 and older;45;;45
2021;110304;Lisboa;Azambuja;Azambuja;F;65 and older;929;;929
2021;170619;Vila Real;Montalegre;Outeiro;M;0 - 14 year old;9;;9
2021;90804;Guarda;Manteigas;Vale de Amoreira;M;0 - 14 year old;2;;2
2021;130916;Porto;Paços de Ferreira;Seroa;F;65 and older;304;;304
2021;11102;Aveiro;Mealhada;Barcouço;F;15 - 24 year old;105;;105
2021;160401;Viana do Castelo;Monção;Abedim;M;15 - 24 year old;4;;4
2021;171111;Vila Real;Santa Marta de Penaguião;União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane;F;15 - 24 year old;120;;120
2021;110921;Lisboa;Mafra;União das freguesias de Malveira e São Miguel de Alcainça;F;0 - 14 year old;865;;865
2021;180504;Viseu;Lamego;Britiande;M;0 - 14 year old;32;;32
2021;30355;Braga;Braga;Sobreposta;F;65 and older;112;;112
2021;181317;Viseu;Resende;União das freguesias de Felgueiras e Feirão;M;0 - 14 year old;22;;22
2021;40609;Bragança;Miranda do Douro;Palaçoulo;F;65 and older;94;;94
2021;40817;Bragança;Mogadouro;São Martinho do Peso;F;15 - 24 year old;3;;3
2021;30256;Braga;Barcelos;Panque;M;65 and older;51;;51
2021;50510;Castelo Branco;Idanha-a-Nova;Penha Garcia;F;15 - 24 year old;17;;17
2021;30620;Braga;Esposende;União das freguesias de Palmeira de Faro e Curvos;F;25 - 64 year old;899;;899
2021;160102;Viana do Castelo;Arcos de Valdevez;Aguiã;M;65 and older;104;;104
2021;140608;Santarém;Cartaxo;Vale da Pedra;F;65 and older;279;;279
2021;20521;Beja;Beja;União das freguesias de Beja (Santiago Maior e São João Baptista);M;65 and older;1342;;1342
2021;71303;Évora;Viana do Alentejo;Aguiar;M;65 and older;61;;61
2021;181112;Viseu;Penalva do Castelo;Trancozelos;F;65 and older;49;;49
2021;140206;Santarém;Alcanena;Minde;M;65 and older;361;;361
2021;21207;Beja;Ourique;União das freguesias de Garvão e Santa Luzia;F;65 and older;207;;207
2021;31017;Braga;Terras de Bouro;Vilar da Veiga;F;15 - 24 year old;59;;59
2021;61614;Coimbra;Tábua;Tábua;M;15 - 24 year old;187;;187
2021;131603;Porto;Vila do Conde;Aveleda;F;25 - 64 year old;362;;362
2021;420311;Ilha de São Miguel;Ponta Delgada;Mosteiros;F;15 - 24 year old;59;;59
2021;0302FB;Braga;Barcelos;União das freguesias de Negreiros e Chavão;M;0 - 14 year old;141;;141
2021;171310;Vila Real;Vila Pouca de Aguiar;Soutelo de Aguiar;F;15 - 24 year old;33;;33
2021;50607;Castelo Branco;Oleiros;Mosteiro;F;25 - 64 year old;54;;54
2021;131811;Porto;Trofa;União das freguesias de Coronado (São Romão e São Mamede);M;25 - 64 year old;2470;;2470
2021;182108;Viseu;Tondela;Guardão;F;15 - 24 year old;43;;43
2021;60801;Coimbra;Mira;Mira;F;0 - 14 year old;369;;369
2021;81310;Faro;Silves;União das freguesias de Algoz e Tunes;M;25 - 64 year old;1822;;1822
2021;30931;Braga;Póvoa de Lanhoso;União das freguesias de Calvos e Frades;M;0 - 14 year old;44;;44
2021;130620;Porto;Maia;Nogueira e Silva Escura;M;0 - 14 year old;655;;655
2021;130121;Porto;Amarante;Lufrei;F;0 - 14 year old;86;;86
2021;81411;Faro;Tavira;União das freguesias de Luz de Tavira e Santo Estêvão;M;15 - 24 year old;208;;208
2021;121001;Portalegre;Marvão;Beirã;M;65 and older;63;;63
2021;170210;Vila Real;Boticas;Dornelas;M;0 - 14 year old;6;;6
2021;182336;Viseu;Viseu;União das freguesias de Boa Aldeia, Farminhão e Torredeita;F;25 - 64 year old;550;;550
2021;140119;Santarém;Abrantes;Carvalhal;M;0 - 14 year old;15;;15
2021;480204;Ilha das Flores;Santa Cruz das Flores;Santa Cruz das Flores;F;0 - 14 year old;99;;99
2021;30380;Braga;Braga;União das freguesias de Santa Lucrécia de Algeriz e Navarra;F;15 - 24 year old;49;;49
2021;130613;Porto;Maia;São Pedro Fins;M;65 and older;174;;174
2021;160701;Viana do Castelo;Ponte de Lima;Anais;M;15 - 24 year old;58;;58
2021;110607;Lisboa;Lisboa;Beato;F;65 and older;1917;;1917
2021;140123;Santarém;Abrantes;União das freguesias de São Facundo e Vale das Mós;M;15 - 24 year old;54;;54
2021;141304;Santarém;Mação;Carvoeiro;M;25 - 64 year old;125;;125
2021;60223;Coimbra;Cantanhede;União das freguesias de Sepins e Bolho;F;15 - 24 year old;70;;70
2021;182415;Viseu;Vouzela;União das freguesias de Vouzela e Paços de Vilharigues;M;15 - 24 year old;103;;103
2021;40609;Bragança;Miranda do Douro;Palaçoulo;M;15 - 24 year old;30;;30
2021;131113;Porto;Penafiel;Galegos;F;15 - 24 year old;146;;146
2021;171110;Vila Real;Santa Marta de Penaguião;Sever;F;15 - 24 year old;15;;15
2021;40812;Bragança;Mogadouro;Penas Roias;F;25 - 64 year old;59;;59
2021;171005;Vila Real;Sabrosa;Parada de Pinhão;F;25 - 64 year old;58;;58
2021;131017;Porto;Paredes;Parada de Todeia;F;15 - 24 year old;101;;101
2021;160908;Viana do Castelo;Viana do Castelo;Carreço;F;25 - 64 year old;433;;433
2021;170618;Vila Real;Montalegre;Negrões;F;15 - 24 year old;5;;5
2021;10921;Aveiro;Santa Maria da Feira;Rio Meão;M;15 - 24 year old;259;;259
2021;310302;Ilha da Madeira;Funchal;Monte;F;0 - 14 year old;304;;304
2021;10124;Aveiro;Águeda;União das freguesias de Recardães e Espinhel;M;0 - 14 year old;322;;322
2021;171205;Vila Real;Valpaços;Bouçoães;F;0 - 14 year old;7;;7
2021;171001;Vila Real;Sabrosa;Celeirós;M;25 - 64 year old;51;;51
2021;182304;Viseu;Viseu;Bodiosa;M;25 - 64 year old;668;;668
2021;40125;Bragança;Alfândega da Fé;União das freguesias de Parada e Sendim da Ribeira;M;15 - 24 year old;11;;11
2021;30364;Braga;Braga;União das freguesias de Braga (Maximinos, Sé e Cividade);F;25 - 64 year old;4576;;4576
2021;182304;Viseu;Viseu;Bodiosa;F;15 - 24 year old;132;;132
2021;140707;Santarém;Chamusca;Carregueira;M;65 and older;257;;257
2021;40123;Bragança;Alfândega da Fé;União das freguesias de Ferradosa e Sendim da Serra;M;25 - 64 year old;38;;38
2021;100301;Leiria;Ansião;Alvorge;M;65 and older;174;;174
2021;130619;Porto;Maia;Cidade da Maia;M;0 - 14 year old;2723;;2723
2021;30336;Braga;Braga;Priscos;M;0 - 14 year old;83;;83
2021;310704;Ilha da Madeira;Ribeira Brava;Tabua;M;25 - 64 year old;285;;285
2021;141629;Santarém;Santarém;União das freguesias de Achete, Azoia de Baixo e Póvoa de Santarém;M;65 and older;327;;327
2021;80801;Faro;Loulé;Almancil;F;15 - 24 year old;530;;530
2021;21117;Beja;Odemira;Longueira/Almograve;F;0 - 14 year old;89;;89
2021;171415;Vila Real;Vila Real;Mateus;F;65 and older;375;;375
2021;30832;Braga;Guimarães;Nespereira;M;15 - 24 year old;146;;146
2021;41107;Bragança;Vimioso;Carção;M;25 - 64 year old;91;;91
2021;140108;Santarém;Abrantes;Rio de Moinhos;F;65 and older;189;;189
2021;70513;Évora;Évora;Torre de Coelheiros;M;65 and older;82;;82
2021;11813;Aveiro;Vagos;União das freguesias de Ponte de Vagos e Santa Catarina;F;65 and older;379;;379
2021;181906;Viseu;Tabuaço;Granja do Tedo;F;25 - 64 year old;43;;43
2021;131134;Porto;Penafiel;Sebolido;M;25 - 64 year old;247;;247
2021;181303;Viseu;Resende;Cárquere;M;65 and older;77;;77
2021;130319;Porto;Felgueiras;Revinhade;F;65 and older;60;;60
2021;160742;Viana do Castelo;Ponte de Lima;Santa Comba;F;0 - 14 year old;30;;30
2021;31110;Braga;Vieira do Minho;Mosteiro;M;25 - 64 year old;182;;182
2021;131602;Porto;Vila do Conde;Árvore;F;0 - 14 year old;405;;405
2021;180901;Viseu;Nelas;Canas de Senhorim;M;15 - 24 year old;178;;178
2021;30801;Braga;Guimarães;Aldão;M;0 - 14 year old;94;;94
2021;11321;Aveiro;Oliveira de Azeméis;União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail;F;0 - 14 year old;1233;;1233
2021;20605;Beja;Castro Verde;São Marcos da Ataboeira;F;0 - 14 year old;6;;6
2021;470105;Ilha do Faial;Horta;Flamengos;F;15 - 24 year old;89;;89
2021;131132;Porto;Penafiel;Recezinhos (São Mamede);F;25 - 64 year old;401;;401
2021;91233;Guarda;Seia;União das freguesias de Seia, São Romão e Lapa dos Dinheiros;F;25 - 64 year old;2342;;2342
2021;30401;Braga;Cabeceiras de Basto;Abadim;M;25 - 64 year old;137;;137
2021;111324;Lisboa;Torres Vedras;União das freguesias de Dois Portos e Runa;M;25 - 64 year old;679;;679
2021;100909;Leiria;Leiria;Coimbrão;M;0 - 14 year old;86;;86
2021;30875;Braga;Guimarães;União das freguesias de Abação e Gémeos;M;25 - 64 year old;802;;802
2021;30372;Braga;Braga;União das freguesias de Guisande e Oliveira (São Pedro);F;0 - 14 year old;77;;77
2021;10611;Aveiro;Castelo de Paiva;União das freguesias de Sobrado e Bairros;F;0 - 14 year old;286;;286
2021;20103;Beja;Aljustrel;Messejana;F;25 - 64 year old;169;;169
2021;180502;Viseu;Lamego;Avões;M;15 - 24 year old;25;;25
2021;11106;Aveiro;Mealhada;Pampilhosa;M;65 and older;406;;406
2021;70526;Évora;Évora;União das freguesias de São Manços e São Vicente do Pigeiro;F;15 - 24 year old;40;;40
2021;181714;Viseu;Sátão;União das freguesias de Romãs, Decermilo e Vila Longa;M;15 - 24 year old;33;;33
2021;11902;Aveiro;Arões;São Pedro de Castelões;F;15 - 24 year old;301;;301
2021;171206;Vila Real;Valpaços;Canaveses;M;65 and older;37;;37
2021;91418;Guarda;Vila Nova de Foz Côa;Freixo de Numão;M;0 - 14 year old;25;;25
2021;182009;Viseu;Tarouca;Várzea da Serra;M;25 - 64 year old;45;;45
2021;30336;Braga;Braga;Priscos;F;15 - 24 year old;70;;70
2021;121201;Portalegre;Nisa;Alpalhão;M;25 - 64 year old;246;;246
2021;10517;Aveiro;Aveiro;União das freguesias de Glória e Vera Cruz;F;0 - 14 year old;1250;;1250
2021;91028;Guarda;Pinhel;Agregação das freguesias Sul de Pinhel;F;25 - 64 year old;83;;83
2021;91112;Guarda;Sabugal;Casteleiro;F;25 - 64 year old;52;;52
2021;180114;Viseu;Armamar;São Cosmado;M;25 - 64 year old;110;;110
2021;160922;Viana do Castelo;Viana do Castelo;Mujães;F;15 - 24 year old;68;;68
2021;130723;Porto;Marco de Canaveses;Sobretâmega;F;25 - 64 year old;314;;314
2021;90746;Guarda;Guarda;Vale de Estrela;M;15 - 24 year old;17;;17
2021;150804;Setúbal;Palmela;Quinta do Anjo;F;0 - 14 year old;1083;;1083
2021;30708;Braga;Fafe;Estorãos;M;0 - 14 year old;90;;90
2021;90419;Guarda;Figueira de Castelo Rodrigo;União das freguesias de Almofala e Escarigo;F;65 and older;63;;63
2021;81307;Faro;Silves;Silves;F;25 - 64 year old;2744;;2744
2021;11910;Aveiro;Arões;União das freguesias de Vila Chã, Codal e Vila Cova de Perrinho;M;65 and older;566;;566
2021;310806;Ilha da Madeira;Santa Cruz;Santo António da Serra;M;25 - 64 year old;231;;231
2021;40103;Bragança;Alfândega da Fé;Cerejais;M;65 and older;45;;45
2021;170604;Vila Real;Montalegre;Chã;M;65 and older;121;;121
2021;111318;Lisboa;Torres Vedras;Ventosa;F;15 - 24 year old;256;;256
2021;121502;Portalegre;Sousel;Casa Branca;F;25 - 64 year old;236;;236
2021;11810;Aveiro;Vagos;Santo André de Vagos;M;15 - 24 year old;93;;93
2021;41024;Bragança;Vila Flor;União das freguesias de Vilas Boas e Vilarinho das Azenhas;F;65 and older;116;;116
2021;40738;Bragança;Mirandela;União das freguesias de Avantos e Romeu;F;65 and older;112;;112
2021;40829;Bragança;Mogadouro;União das freguesias de Brunhozinho, Castanheira e Sanhoane;M;15 - 24 year old;5;;5
2021;420312;Ilha de São Miguel;Ponta Delgada;Ponta Delgada (São Sebastião);F;0 - 14 year old;208;;208
2021;171304;Vila Real;Vila Pouca de Aguiar;Bragado;F;15 - 24 year old;15;;15
2021;420606;Ilha de São Miguel;Vila Franca do Campo;Ribeira Seca;M;15 - 24 year old;66;;66
2021;30820;Braga;Guimarães;Gonça;F;15 - 24 year old;58;;58
2021;110601;Lisboa;Lisboa;Ajuda;M;65 and older;1500;;1500
2021;170642;Vila Real;Montalegre;União das freguesias de Viade de Baixo e Fervidelas;F;25 - 64 year old;157;;157
2021;91401;Guarda;Vila Nova de Foz Côa;Almendra;F;15 - 24 year old;4;;4
2021;170640;Vila Real;Montalegre;União das freguesias de Sezelhe e Covelães;F;25 - 64 year old;48;;48
2021;470111;Ilha do Faial;Horta;Praia do Norte;M;0 - 14 year old;16;;16
2021;60513;Coimbra;Figueira da Foz;Vila Verde;M;0 - 14 year old;138;;138
2021;91114;Guarda;Sabugal;Fóios;M;15 - 24 year old;6;;6
2021;20605;Beja;Castro Verde;São Marcos da Ataboeira;M;15 - 24 year old;14;;14
2021;120905;Portalegre;Gavião;Margem;M;15 - 24 year old;8;;8
2021;130530;Porto;Lousada;União das freguesias de Lustosa e Barrosas (Santo Estêvão);F;15 - 24 year old;385;;385
2021;131430;Porto;Santo Tirso;Negrelos (São Tomé);F;65 and older;601;;601
2021;11201;Aveiro;Murtosa;Bunheiro;M;15 - 24 year old;122;;122
2021;130723;Porto;Marco de Canaveses;Sobretâmega;F;15 - 24 year old;58;;58
2021;180301;Viseu;Castro Daire;Almofala;F;65 and older;47;;47
2021;51102;Castelo Branco;Vila Velha de Ródão;Perais;F;0 - 14 year old;10;;10
2021;90203;Guarda;Almeida;Almeida;M;65 and older;174;;174
2021;182319;Viseu;Viseu;Orgens;M;25 - 64 year old;897;;897
2021;40718;Bragança;Mirandela;Lamas de Orelhão;M;0 - 14 year old;12;;12
2021;182411;Viseu;Vouzela;Ventosa;M;25 - 64 year old;164;;164
2021;170908;Vila Real;Ribeira de Pena;União das freguesias de Cerva e Limões;F;15 - 24 year old;106;;106
2021;150910;Setúbal;Santiago do Cacém;São Francisco da Serra;F;0 - 14 year old;34;;34
2021;420315;Ilha de São Miguel;Ponta Delgada;Relva;F;15 - 24 year old;186;;186
2021;30355;Braga;Braga;Sobreposta;M;15 - 24 year old;84;;84
2021;60205;Coimbra;Cantanhede;Cordinhã;M;65 and older;142;;142
2021;31259;Braga;Vila Nova de Famalicão;União das freguesias de Vale (São Cosme), Telhado e Portela;F;65 and older;589;;589
2021;131107;Porto;Penafiel;Castelões;M;0 - 14 year old;86;;86
2021;91219;Guarda;Seia;Sazes da Beira;M;65 and older;57;;57
2021;30617;Braga;Esposende;União das freguesias de Belinho e Mar;F;0 - 14 year old;163;;163
2021;180707;Viseu;Moimenta da Beira;Caria;M;25 - 64 year old;106;;106
2021;182130;Viseu;Tondela;União das freguesias de São João do Monte e Mosteirinho;F;65 and older;175;;175
2021;130337;Porto;Felgueiras;União das freguesias de Torrados e Sousa;M;65 and older;250;;250
2021;171011;Vila Real;Sabrosa;São Lourenço de Ribapinhão;M;15 - 24 year old;13;;13
2021;110508;Lisboa;Cascais;União das freguesias de Cascais e Estoril;M;15 - 24 year old;3398;;3398
2021;142102;Santarém;Ourém;Atouguia;F;15 - 24 year old;141;;141
2021;40406;Bragança;Freixo de Espada à Cinta;Poiares;F;15 - 24 year old;10;;10
2021;160320;Viana do Castelo;Melgaço;União das freguesias de Chaviães e Paços;F;0 - 14 year old;17;;17
2021;181711;Viseu;Sátão;Silvã de Cima;M;15 - 24 year old;27;;27
2021;60329;Coimbra;Coimbra;Torres do Mondego;M;65 and older;278;;278
2021;171437;Vila Real;Vila Real;União das freguesias de São Tomé do Castelo e Justes;F;15 - 24 year old;42;;42
2021;131632;Porto;Vila do Conde;União das freguesias de Fornelo e Vairão;F;65 and older;302;;302
2021;61126;Coimbra;Oliveira do Hospital;União das freguesias de Santa Ovaia e Vila Pouca da Beira;M;0 - 14 year old;31;;31
2021;70506;Évora;Évora;São Bento do Mato;F;0 - 14 year old;44;;44
2021;61701;Coimbra;Vila Nova de Poiares;Arrifana;F;65 and older;194;;194
2021;70522;Évora;Évora;União das freguesias de Bacelo e Senhora da Saúde;M;0 - 14 year old;1277;;1277
2021;131210;Porto;Porto;Paranhos;M;0 - 14 year old;2519;;2519
2021;121004;Portalegre;Marvão;São Salvador da Aramenha;M;0 - 14 year old;59;;59
2021;61512;Coimbra;Soure;Vinha da Rainha;F;65 and older;259;;259
2021;50912;Castelo Branco;Sertã;Sertã;M;65 and older;644;;644
2021;21403;Beja;Vidigueira;Vidigueira;F;25 - 64 year old;683;;683
2021;10933;Aveiro;Santa Maria da Feira;União das freguesias de Canedo, Vale e Vila Maior;M;25 - 64 year old;2327;;2327
2021;131122;Porto;Penafiel;Paço de Sousa;F;25 - 64 year old;1146;;1146
2021;31350;Braga;Vila Verde;Prado (São Miguel);M;25 - 64 year old;170;;170
2021;30926;Braga;Póvoa de Lanhoso;Taíde;M;15 - 24 year old;106;;106
2021;61617;Coimbra;Tábua;União das freguesias de Covas e Vila Nova de Oliveirinha;F;25 - 64 year old;298;;298
2021;140902;Santarém;Coruche;Couço;F;65 and older;535;;535
2021;11907;Aveiro;Arões;Roge;F;0 - 14 year old;52;;52
2021;160713;Viana do Castelo;Ponte de Lima;Calheiros;F;15 - 24 year old;66;;66
2021;130120;Porto;Amarante;Louredo;M;25 - 64 year old;183;;183
2021;141820;Santarém;Tomar;União das freguesias de Serra e Junceira;M;65 and older;288;;288
2021;40221;Bragança;Bragança;Macedo do Mato;F;15 - 24 year old;4;;4
2021;20605;Beja;Castro Verde;São Marcos da Ataboeira;M;25 - 64 year old;65;;65
2021;111128;Lisboa;Sintra;União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim);F;25 - 64 year old;8277;;8277
2021;110902;Lisboa;Mafra;Carvoeira;F;0 - 14 year old;226;;226
2021;141633;Santarém;Santarém;União de freguesias da cidade de Santarém;M;15 - 24 year old;1751;;1751
2021;141002;Santarém;Entroncamento;Nossa Senhora de Fátima;F;0 - 14 year old;981;;981
2021;160149;Viana do Castelo;Arcos de Valdevez;Vale;F;65 and older;155;;155
2021;111122;Lisboa;Sintra;União das freguesias de Agualva e Mira-Sintra;M;65 and older;3573;;3573
2021;141401;Santarém;Rio Maior;Alcobertas;F;15 - 24 year old;83;;83
2021;150903;Setúbal;Santiago do Cacém;Cercal;M;0 - 14 year old;166;;166
2021;310308;Ilha da Madeira;Funchal;Funchal (São Pedro);F;15 - 24 year old;353;;353
2021;40918;Bragança;Torre de Moncorvo;União das freguesias de Adeganha e Cardanha;M;25 - 64 year old;90;;90
2021;171234;Vila Real;Valpaços;Sonim e Barreiros;F;65 and older;91;;91
2021;171004;Vila Real;Sabrosa;Gouvinhas;F;25 - 64 year old;55;;55
2021;11902;Aveiro;Arões;São Pedro de Castelões;M;65 and older;828;;828
2021;31354;Braga;Vila Verde;Turiz;M;25 - 64 year old;503;;503
2021;430210;Ilha Terceira;Vila da Praia da Vitória;Vila Nova;M;65 and older;147;;147
2021;140907;Santarém;Coruche;Biscainho;F;25 - 64 year old;226;;226
2021;181802;Viseu;Sernancelhe;Carregal;F;65 and older;105;;105
2021;81501;Faro;Vila do Bispo;Barão de São Miguel;M;15 - 24 year old;31;;31
